Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label,Year,Month,Day,Day_of_Week,Amount_Bin,Balance_to_Amount_Ratio,User_Transaction_Count,User_Avg_Transaction_Amount,User_Total_Transaction_Amount,User_Amount_Deviation
TXN_26276,USER_8408,58.16,ATM Withdrawal,2023-03-13,71760.84,Tablet,Sydney,Groceries,0,4,Visa,4,1,2023,3,13,0,medium,1233.8521320495186,8,82.40375,659.23,-24.243750000000006
TXN_46616,USER_5651,146.67,POS,2023-05-15,3293.14,Laptop,Sydney,Electronics,0,9,Discover,113,0,2023,5,15,0,high,22.452716983704917,6,141.90833333333333,851.45,4.761666666666656
TXN_29198,USER_4873,175.47,Bank Transfer,2023-12-15,7538.55,Mobile,Sydney,Clothing,0,7,Amex,103,1,2023,12,15,4,high,42.96204479398188,9,106.10555555555555,954.95,69.36444444444444
TXN_31493,USER_3357,636.27,Online,2023-08-29,70002.84,Tablet,Tokyo,Groceries,0,2,Mastercard,64,0,2023,8,29,1,extreme,110.02065161016549,4,197.55249999999998,790.2099999999999,438.7175
TXN_44207,USER_7030,561.38,POS,2023-12-03,94039.56,Tablet,Sydney,Groceries,0,13,Mastercard,162,1,2023,12,3,6,extreme,167.51498093982684,12,107.92666666666666,1295.12,453.4533333333333
TXN_7954,USER_9282,120.6,ATM Withdrawal,2023-03-25,78238.21,Laptop,Tokyo,Restaurants,0,10,Visa,107,1,2023,3,25,5,high,648.741376451078,4,170.6525,682.61,-50.05250000000001
TXN_22216,USER_1443,96.83,POS,2023-04-21,38461.74,Laptop,Sydney,Travel,1,5,Discover,146,0,2023,4,21,4,medium,397.20892285448724,10,100.399,1003.99,-3.5690000000000026
TXN_26226,USER_1742,158.35,Online,2023-10-04,86152.6,Tablet,Tokyo,Restaurants,0,2,Amex,120,0,2023,10,4,2,high,544.0644142721819,6,57.6,345.6,100.75
TXN_1931,USER_7793,72.69,ATM Withdrawal,2023-10-30,40333.08,Laptop,Mumbai,Groceries,0,7,Mastercard,111,0,2023,10,30,0,medium,554.8642179116798,4,111.82499999999999,447.29999999999995,-39.13499999999999
TXN_8447,USER_5354,4.05,POS,2023-03-20,93322.08,Laptop,New York,Travel,0,6,Discover,9,1,2023,3,20,0,micro,23042.48888888889,7,101.33000000000001,709.3100000000001,-97.28000000000002
TXN_19809,USER_3995,36.27,Bank Transfer,2023-01-12,35486.93,Mobile,Sydney,Groceries,0,12,Visa,208,1,2023,1,12,3,low,978.4099807003032,8,84.66499999999999,677.3199999999999,-48.39499999999999
TXN_23709,USER_6909,11.44,Bank Transfer,2023-07-03,39293.38,Laptop,Mumbai,Electronics,0,3,Mastercard,192,1,2023,7,3,0,low,3434.736013986014,11,26.797272727272727,294.77,-15.357272727272727
TXN_7752,USER_5953,42.66,Online,2023-02-11,98682.49,Tablet,Sydney,Restaurants,1,2,Visa,21,0,2023,2,11,5,low,2313.232301922176,6,90.89166666666667,545.35,-48.23166666666667
TXN_5986,USER_4557,81.91,Bank Transfer,2023-07-23,57071.42,Mobile,Mumbai,Groceries,0,1,Visa,113,0,2023,7,23,6,medium,696.7576608472714,7,176.07285714285715,1232.51,-94.16285714285715
TXN_25961,USER_8728,36.86,POS,2023-01-17,60794.0,Laptop,Mumbai,Groceries,0,1,Visa,64,0,2023,1,17,1,low,1649.3217580032556,7,53.26857142857143,372.88,-16.408571428571427
TXN_1953,USER_5719,208.7,POS,2023-07-21,99245.52,Tablet,New York,Restaurants,0,2,Amex,48,0,2023,7,21,4,high,475.54154288452327,10,97.88199999999999,978.8199999999999,110.818
TXN_23432,USER_2634,103.49,POS,2023-05-30,34391.71,Tablet,Tokyo,Groceries,0,13,Mastercard,124,0,2023,5,30,1,high,332.31916127162043,10,74.243,742.43,29.247
TXN_44644,USER_1840,223.43,ATM Withdrawal,2023-06-27,38544.45,Tablet,Tokyo,Clothing,0,14,Amex,209,0,2023,6,27,1,high,172.51241999731457,4,77.59,310.36,145.84
TXN_7362,USER_9934,83.32,Online,2023-06-01,9235.99,Laptop,New York,Restaurants,0,6,Visa,148,1,2023,6,1,3,medium,110.84961593855017,5,116.024,580.12,-32.70400000000001
TXN_23352,USER_3937,612.17,ATM Withdrawal,2023-11-08,90814.14,Tablet,New York,Travel,0,12,Discover,223,1,2023,11,8,2,extreme,148.34790989431042,3,262.14666666666665,786.4399999999999,350.0233333333333
TXN_12538,USER_1703,0.3,POS,2023-11-07,51546.17,Mobile,Mumbai,Restaurants,0,13,Amex,208,1,2023,11,7,1,micro,171820.56666666668,8,85.81,686.48,-85.51
TXN_49890,USER_9094,264.15,Online,2023-03-13,81603.7,Laptop,Sydney,Clothing,0,9,Amex,176,0,2023,3,13,0,very_high,308.9293961764149,4,155.44,621.76,108.70999999999998
TXN_23026,USER_5661,115.08,POS,2023-04-26,83849.32,Tablet,Tokyo,Restaurants,0,5,Amex,150,0,2023,4,26,2,high,728.617657281891,11,87.29636363636364,960.26,27.78363636363636
TXN_42157,USER_7074,159.96,Bank Transfer,2023-02-11,39253.71,Tablet,Tokyo,Electronics,0,5,Visa,179,0,2023,2,11,5,high,245.39703675918977,6,84.25166666666667,505.51,75.70833333333334
TXN_44773,USER_7952,4.07,POS,2023-04-22,61252.94,Tablet,Mumbai,Clothing,0,9,Mastercard,16,0,2023,4,22,5,micro,15049.862407862407,5,43.480000000000004,217.40000000000003,-39.410000000000004
TXN_33386,USER_8117,29.15,ATM Withdrawal,2023-05-06,53902.82,Mobile,New York,Groceries,1,14,Mastercard,167,1,2023,5,6,5,low,1849.1533447684392,6,59.76833333333334,358.61,-30.61833333333334
TXN_88,USER_6892,194.42,POS,2023-12-09,61964.97,Mobile,New York,Groceries,0,1,Amex,223,0,2023,12,9,5,high,318.7170558584508,8,97.19749999999999,777.5799999999999,97.2225
TXN_29563,USER_3621,364.56,Online,2023-08-23,5632.2,Laptop,Tokyo,Restaurants,0,8,Discover,59,0,2023,8,23,2,very_high,15.449308755760368,9,121.80000000000001,1096.2,242.76
TXN_19155,USER_7433,188.73,Bank Transfer,2023-03-20,79090.2,Tablet,Tokyo,Clothing,0,7,Mastercard,163,0,2023,3,20,0,high,419.06533142584647,6,231.17666666666665,1387.06,-42.44666666666666
TXN_21995,USER_2874,69.34,Bank Transfer,2023-01-12,56991.82,Mobile,Tokyo,Electronics,1,8,Amex,9,1,2023,1,12,3,medium,821.9183732333429,6,137.05166666666665,822.31,-67.71166666666664
TXN_21626,USER_4200,2.57,Bank Transfer,2023-11-22,25543.15,Mobile,Tokyo,Clothing,0,3,Amex,127,1,2023,11,22,2,micro,9938.968871595333,5,62.477999999999994,312.39,-59.907999999999994
TXN_32522,USER_4367,5.66,Bank Transfer,2023-03-11,21801.03,Mobile,New York,Electronics,0,12,Discover,139,0,2023,3,11,5,micro,3851.7720848056533,8,42.72375,341.79,-37.06375
TXN_18524,USER_2656,1.55,Online,2023-10-07,64048.69,Mobile,New York,Groceries,0,10,Visa,119,0,2023,10,7,5,micro,41321.735483870965,9,127.88777777777779,1150.99,-126.33777777777779
TXN_26484,USER_2855,47.01,Online,2023-06-16,35341.61,Tablet,New York,Clothing,0,7,Mastercard,75,0,2023,6,16,4,low,751.7891937885556,7,93.23714285714286,652.66,-46.22714285714286
TXN_23687,USER_8663,31.53,POS,2023-12-26,80361.83,Tablet,New York,Electronics,0,6,Discover,141,1,2023,12,26,1,low,2548.741833174754,8,112.83,902.64,-81.3
TXN_34852,USER_4177,63.87,ATM Withdrawal,2023-07-26,963.89,Mobile,New York,Electronics,0,14,Amex,186,0,2023,7,26,2,medium,15.091435728824175,9,145.6522222222222,1310.87,-81.7822222222222
TXN_39002,USER_3988,47.03,Bank Transfer,2023-09-14,90358.84,Mobile,London,Travel,0,10,Mastercard,201,1,2023,9,14,3,low,1921.3021475653836,5,104.39200000000001,521.96,-57.36200000000001
TXN_18465,USER_9700,279.23,Online,2023-07-30,2826.77,Mobile,Mumbai,Groceries,0,8,Amex,68,0,2023,7,30,6,very_high,10.12344662106507,4,109.4775,437.91,169.7525
TXN_13011,USER_8890,68.06,Bank Transfer,2023-01-19,42707.49,Tablet,New York,Restaurants,0,3,Amex,121,0,2023,1,19,3,medium,627.4976491331178,6,114.75833333333333,688.55,-46.69833333333332
TXN_29015,USER_9910,109.79,Bank Transfer,2023-08-30,55323.64,Mobile,Tokyo,Groceries,0,1,Visa,70,0,2023,8,30,2,high,503.9041807086255,5,50.874,254.37,58.916000000000004
TXN_38900,USER_9888,123.56,Bank Transfer,2023-02-05,72614.23,Tablet,New York,Restaurants,0,14,Amex,118,0,2023,2,5,6,high,587.6839592101003,5,113.06800000000001,565.34,10.49199999999999
TXN_49477,USER_3036,30.28,ATM Withdrawal,2023-03-11,46396.23,Tablet,London,Travel,0,8,Visa,147,1,2023,3,11,5,low,1532.2400924702774,8,71.9425,575.54,-41.662499999999994
TXN_8840,USER_1958,21.4,Bank Transfer,2023-06-18,71873.37,Laptop,New York,Restaurants,0,9,Mastercard,208,0,2023,6,18,6,low,3358.568691588785,7,54.77714285714286,383.44000000000005,-33.377142857142864
TXN_16734,USER_2327,61.21,ATM Withdrawal,2023-01-20,73195.87,Mobile,Mumbai,Restaurants,0,10,Mastercard,202,1,2023,1,20,4,medium,1195.8155530142133,6,149.81333333333333,898.88,-88.60333333333332
TXN_20524,USER_6469,29.41,ATM Withdrawal,2023-10-24,74508.44,Mobile,Mumbai,Restaurants,0,10,Visa,192,0,2023,10,24,1,low,2533.43896633798,3,29.133333333333336,87.4,0.27666666666666373
TXN_34322,USER_9088,116.93,ATM Withdrawal,2023-05-07,26657.05,Mobile,Sydney,Restaurants,0,5,Mastercard,70,1,2023,5,7,6,high,227.97442914564266,5,171.486,857.43,-54.55599999999998
TXN_37550,USER_4096,157.41,ATM Withdrawal,2023-05-07,99327.74,Tablet,London,Clothing,0,2,Amex,63,0,2023,5,7,6,high,631.0128962581794,10,86.118,861.18,71.292
TXN_12412,USER_4467,104.11,Bank Transfer,2023-03-13,28536.59,Mobile,Sydney,Clothing,0,6,Visa,87,0,2023,3,13,0,high,274.1003746037845,4,52.7775,211.11,51.332499999999996
TXN_21822,USER_2290,12.43,Bank Transfer,2023-09-09,53769.8,Tablet,Sydney,Electronics,0,13,Visa,54,1,2023,9,9,5,low,4325.808527755431,5,108.54,542.7,-96.11000000000001
TXN_32052,USER_9249,234.94,Bank Transfer,2023-05-16,39868.16,Tablet,Sydney,Restaurants,0,6,Mastercard,74,0,2023,5,16,1,high,169.6950710819784,3,119.36333333333334,358.09000000000003,115.57666666666665
TXN_10257,USER_8119,23.85,POS,2023-07-05,29073.54,Mobile,London,Travel,0,5,Discover,221,0,2023,7,5,2,low,1219.0163522012579,4,17.317500000000003,69.27000000000001,6.532499999999999
TXN_25620,USER_2891,17.98,ATM Withdrawal,2023-07-14,87888.56,Mobile,Mumbai,Clothing,0,5,Mastercard,76,0,2023,7,14,4,low,4888.129032258064,3,84.32333333333334,252.97,-66.34333333333333
TXN_21895,USER_2700,335.56,Online,2023-11-01,47913.72,Mobile,Mumbai,Groceries,0,8,Amex,109,1,2023,11,1,2,very_high,142.78734056502563,6,176.44500000000002,1058.67,159.11499999999998
TXN_30786,USER_1308,1.15,ATM Withdrawal,2023-09-15,68614.09,Mobile,New York,Electronics,0,1,Visa,142,0,2023,9,15,4,micro,59664.426086956526,8,123.725,989.8,-122.57499999999999
TXN_23727,USER_1260,0.95,POS,2023-09-18,45718.86,Mobile,London,Clothing,0,14,Amex,208,0,2023,9,18,0,micro,48125.11578947369,8,100.09875,800.79,-99.14874999999999
TXN_12611,USER_4358,122.1,Online,2023-08-05,29406.11,Tablet,Sydney,Groceries,0,11,Discover,223,0,2023,8,5,5,high,240.83628173628176,8,157.29,1258.32,-35.19
TXN_41451,USER_3000,98.99,Online,2023-11-25,58653.59,Laptop,New York,Groceries,0,12,Discover,217,0,2023,11,25,5,medium,592.5203555914738,7,72.05714285714285,504.4,26.932857142857145
TXN_49817,USER_9689,38.33,POS,2023-01-09,46520.73,Laptop,Sydney,Travel,0,9,Mastercard,198,1,2023,1,9,0,low,1213.6897991129665,7,126.08285714285715,882.58,-87.75285714285715
TXN_42827,USER_9537,6.5,POS,2023-01-06,62355.47,Tablet,New York,Travel,0,14,Visa,75,1,2023,1,6,4,micro,9593.149230769232,4,54.09,216.36,-47.59
TXN_29446,USER_7612,232.84,Online,2023-03-15,48067.7,Mobile,Tokyo,Electronics,0,14,Discover,109,0,2023,3,15,2,high,206.4409036248067,5,160.092,800.46,72.74799999999999
TXN_42931,USER_1242,74.83,POS,2023-11-14,56471.01,Mobile,London,Travel,0,3,Discover,59,0,2023,11,14,1,medium,754.6573566751304,9,100.38,903.42,-25.549999999999997
TXN_38529,USER_9085,186.14,POS,2023-05-26,89051.86,Tablet,Tokyo,Electronics,0,10,Mastercard,32,0,2023,5,26,4,high,478.4133447942409,3,133.66666666666666,401.0,52.47333333333333
TXN_5066,USER_6308,51.2,Bank Transfer,2023-12-01,50153.68,Tablet,London,Travel,0,1,Visa,213,0,2023,12,1,4,medium,979.5640625,6,81.855,491.13,-30.655
TXN_13925,USER_4452,158.04,Bank Transfer,2023-05-27,14568.95,Mobile,Sydney,Electronics,0,5,Visa,56,0,2023,5,27,5,high,92.18520627689193,5,138.85,694.25,19.189999999999998
TXN_42402,USER_2492,92.42,Bank Transfer,2023-12-23,45104.37,Tablet,Tokyo,Travel,0,5,Visa,1,0,2023,12,23,5,medium,488.0368967755897,5,87.06800000000001,435.34000000000003,5.35199999999999
TXN_8033,USER_5183,93.88,Bank Transfer,2023-07-29,97679.61,Tablet,Tokyo,Clothing,0,4,Amex,2,0,2023,7,29,5,medium,1040.4730507030251,9,100.22555555555556,902.03,-6.345555555555563
TXN_4653,USER_9504,87.73,POS,2023-12-06,84229.25,Mobile,Tokyo,Electronics,0,5,Discover,29,1,2023,12,6,2,medium,960.0963182491736,2,47.09,94.18,40.64
TXN_13316,USER_2505,216.29,Online,2023-02-11,24898.06,Tablet,Tokyo,Travel,1,10,Discover,25,0,2023,2,11,5,high,115.1142447639743,9,123.46555555555554,1111.1899999999998,92.82444444444445
TXN_19893,USER_2940,181.2,Online,2023-12-15,34673.55,Mobile,Sydney,Groceries,1,9,Discover,181,0,2023,12,15,4,high,191.35513245033115,5,93.546,467.73,87.65399999999998
TXN_85,USER_6618,16.29,Bank Transfer,2023-02-09,34220.52,Mobile,London,Groceries,0,14,Amex,139,0,2023,2,9,3,low,2100.707182320442,7,68.37428571428572,478.62,-52.08428571428572
TXN_7539,USER_8586,50.56,Bank Transfer,2023-05-22,71869.4,Tablet,London,Travel,0,7,Discover,144,0,2023,5,22,0,medium,1421.467563291139,6,124.61333333333334,747.6800000000001,-74.05333333333334
TXN_20784,USER_8340,138.06,Online,2023-09-28,2229.29,Mobile,New York,Electronics,0,9,Mastercard,41,0,2023,9,28,3,high,16.14725481674634,4,108.9825,435.93,29.0775
TXN_34170,USER_7307,197.33,ATM Withdrawal,2023-05-04,96459.8,Laptop,Tokyo,Travel,0,1,Mastercard,197,1,2023,5,4,3,high,488.8248112299194,4,131.3725,525.49,65.95750000000001
TXN_35714,USER_1562,163.26,Bank Transfer,2023-10-05,61292.16,Tablet,New York,Travel,0,14,Visa,175,0,2023,10,5,3,high,375.42668136714445,6,113.09833333333334,678.59,50.16166666666665
TXN_25481,USER_3456,88.41,ATM Withdrawal,2023-09-01,73120.31,Mobile,Mumbai,Electronics,0,3,Amex,2,0,2023,9,1,4,medium,827.0592693134261,7,63.635714285714286,445.45,24.77428571428571
TXN_45573,USER_1328,57.89,ATM Withdrawal,2023-08-04,92566.21,Laptop,Sydney,Travel,0,10,Mastercard,134,0,2023,8,4,4,medium,1599.0017274140612,11,65.69090909090909,722.6,-7.800909090909087
TXN_13277,USER_5274,5.07,Online,2023-07-04,71600.95,Tablet,New York,Clothing,0,10,Discover,6,1,2023,7,4,1,micro,14122.475345167652,6,55.848333333333336,335.09000000000003,-50.778333333333336
TXN_37730,USER_9321,120.08,Bank Transfer,2023-09-11,60907.64,Laptop,New York,Clothing,0,7,Discover,206,1,2023,9,11,0,high,507.2255163224517,3,120.32666666666667,360.98,-0.2466666666666697
TXN_21886,USER_9792,1.68,POS,2023-01-09,6778.91,Tablet,Sydney,Restaurants,0,12,Visa,9,0,2023,1,9,0,micro,4035.065476190476,11,57.47545454545455,632.23,-55.79545454545455
TXN_17636,USER_7257,46.82,POS,2023-07-09,18998.52,Laptop,Mumbai,Travel,0,1,Discover,163,0,2023,7,9,6,low,405.77787270397266,7,129.8642857142857,909.05,-83.0442857142857
TXN_22877,USER_1209,211.51,ATM Withdrawal,2023-06-30,86463.0,Laptop,London,Clothing,0,1,Mastercard,143,1,2023,6,30,4,high,408.78918254456056,9,103.04333333333334,927.39,108.46666666666665
TXN_28476,USER_9516,107.62,Bank Transfer,2023-03-31,1071.38,Mobile,Sydney,Groceries,1,14,Visa,101,0,2023,3,31,4,high,9.95521278572756,7,116.03714285714285,812.26,-8.41714285714285
TXN_3091,USER_4326,20.35,Bank Transfer,2023-11-17,99512.11,Mobile,Mumbai,Electronics,0,12,Amex,38,0,2023,11,17,4,low,4890.029975429975,4,88.95750000000001,355.83000000000004,-68.60750000000002
TXN_43311,USER_1331,52.55,Online,2023-07-08,47402.37,Tablet,New York,Restaurants,0,13,Mastercard,83,0,2023,7,8,5,medium,902.0431969552808,10,75.025,750.25,-22.47500000000001
TXN_18747,USER_4734,169.87,POS,2023-02-04,33126.86,Tablet,Tokyo,Electronics,1,11,Visa,101,0,2023,2,4,5,high,195.01300994878437,5,167.48,837.4,2.390000000000015
TXN_3941,USER_5405,88.92,POS,2023-03-09,2644.79,Laptop,Tokyo,Clothing,0,13,Discover,205,1,2023,3,9,3,medium,29.743477282950966,4,76.605,306.42,12.314999999999998
TXN_15743,USER_6319,78.81,ATM Withdrawal,2023-01-06,6001.7,Laptop,London,Groceries,0,8,Visa,211,0,2023,1,6,4,medium,76.15404136530897,8,95.80375000000001,766.4300000000001,-16.993750000000006
TXN_16963,USER_7209,5.72,Online,2023-06-18,9593.7,Tablet,Tokyo,Travel,0,4,Discover,238,0,2023,6,18,6,micro,1677.22027972028,10,95.209,952.09,-89.489
TXN_32473,USER_2127,64.57,ATM Withdrawal,2023-01-06,32293.79,Mobile,New York,Travel,0,7,Amex,139,1,2023,1,6,4,medium,500.13613133033925,6,133.20333333333335,799.22,-68.63333333333335
TXN_30294,USER_8653,95.12,Bank Transfer,2023-03-09,6839.72,Mobile,London,Clothing,0,12,Mastercard,113,0,2023,3,9,3,medium,71.90622371740959,4,245.665,982.66,-150.545
TXN_21405,USER_3403,6.93,Bank Transfer,2023-05-02,94442.12,Tablet,Tokyo,Travel,0,2,Visa,155,0,2023,5,2,1,micro,13628.011544011544,4,36.0325,144.13,-29.1025
TXN_37761,USER_7700,58.7,POS,2023-09-16,34517.9,Laptop,New York,Electronics,0,6,Mastercard,195,0,2023,9,16,5,medium,588.0391822827938,7,77.67999999999999,543.76,-18.97999999999999
TXN_28586,USER_9499,68.46,ATM Withdrawal,2023-04-04,87708.67,Tablet,New York,Clothing,0,12,Mastercard,40,1,2023,4,4,1,medium,1281.1666666666667,6,75.38666666666667,452.32,-6.9266666666666765
TXN_41656,USER_5350,831.11,Bank Transfer,2023-09-04,43231.21,Tablet,Tokyo,Restaurants,0,13,Mastercard,228,1,2023,9,4,0,extreme,52.01623130512206,9,187.11,1683.99,644.0
TXN_27585,USER_9970,266.33,ATM Withdrawal,2023-08-03,14090.48,Tablet,London,Travel,0,2,Mastercard,106,0,2023,8,3,3,very_high,52.9060939436038,8,186.90375,1495.23,79.42624999999998
TXN_22434,USER_6622,130.99,ATM Withdrawal,2023-01-03,49530.01,Laptop,Tokyo,Groceries,0,2,Discover,165,0,2023,1,3,1,high,378.12054355294293,9,131.55444444444444,1183.99,-0.5644444444444332
TXN_36911,USER_3177,25.95,POS,2023-10-25,56170.99,Mobile,London,Electronics,0,9,Amex,136,0,2023,10,25,2,low,2164.5853564547206,12,76.96083333333333,923.53,-51.01083333333332
TXN_38651,USER_8393,152.63,Bank Transfer,2023-09-11,60264.97,Tablet,Sydney,Travel,0,2,Discover,211,0,2023,9,11,0,high,394.8435432090677,6,71.63666666666667,429.82,80.99333333333333
TXN_33413,USER_3245,210.65,POS,2023-11-07,67826.4,Mobile,London,Groceries,1,1,Discover,45,0,2023,11,7,1,high,321.9862330880607,3,120.92333333333333,362.77,89.72666666666667
TXN_39848,USER_8772,70.93,Online,2023-03-15,29613.59,Mobile,New York,Travel,0,3,Mastercard,82,0,2023,3,15,2,medium,417.5044409981672,6,79.31166666666668,475.87000000000006,-8.381666666666675
TXN_3264,USER_3972,0.72,Bank Transfer,2023-07-30,86451.39,Laptop,London,Travel,0,2,Amex,176,0,2023,7,30,6,micro,120071.375,5,38.134,190.67,-37.414
TXN_7317,USER_3514,126.69,Bank Transfer,2023-09-11,24869.53,Laptop,New York,Clothing,0,6,Discover,117,1,2023,9,11,0,high,196.30223379903703,5,71.88,359.4,54.81
TXN_18083,USER_3692,231.86,Bank Transfer,2023-04-26,66348.03,Tablet,Tokyo,Electronics,0,11,Visa,138,0,2023,4,26,2,high,286.15556801518153,5,58.882000000000005,294.41,172.978
TXN_16961,USER_6831,90.14,ATM Withdrawal,2023-11-27,71093.29,Mobile,Sydney,Electronics,0,10,Amex,116,0,2023,11,27,0,medium,788.6985799866873,6,85.29666666666667,511.78,4.843333333333334
TXN_13101,USER_1454,246.68,Online,2023-10-13,73324.59,Tablet,New York,Electronics,0,14,Discover,192,0,2023,10,13,4,high,297.245784011675,4,120.57,482.28,126.11000000000001
TXN_16836,USER_7185,143.05,POS,2023-01-27,68643.51,Tablet,London,Electronics,1,2,Visa,8,0,2023,1,27,4,high,479.8567633694512,5,96.964,484.82,46.08600000000001
TXN_19804,USER_7359,235.56,POS,2023-02-17,91101.79,Laptop,New York,Clothing,0,3,Visa,72,1,2023,2,17,4,high,386.74558498896243,9,86.16555555555556,775.49,149.39444444444445
TXN_25699,USER_8075,11.83,Online,2023-01-08,9650.2,Tablet,Tokyo,Electronics,0,2,Discover,211,0,2023,1,8,6,low,815.7396449704142,4,19.7675,79.07,-7.937499999999998
TXN_37231,USER_6255,452.11,POS,2023-01-26,78131.43,Mobile,Tokyo,Travel,0,13,Amex,12,1,2023,1,26,3,very_high,172.81508924819178,9,109.96333333333334,989.6700000000001,342.14666666666665
TXN_9579,USER_4046,34.42,Online,2023-02-03,27506.1,Laptop,Tokyo,Clothing,0,3,Visa,200,0,2023,2,3,4,low,799.131319000581,8,56.372499999999995,450.97999999999996,-21.952499999999993
TXN_42733,USER_4805,138.01,Bank Transfer,2023-09-27,15048.71,Tablet,London,Clothing,0,2,Visa,71,0,2023,9,27,2,high,109.04072168683429,6,142.26166666666666,853.5699999999999,-4.251666666666665
TXN_38171,USER_3019,60.69,Online,2023-05-16,10929.08,Laptop,New York,Electronics,0,8,Discover,200,0,2023,5,16,1,medium,180.08040863404185,9,77.9088888888889,701.1800000000001,-17.2188888888889
TXN_1229,USER_3050,15.82,ATM Withdrawal,2023-04-29,13519.84,Laptop,Mumbai,Travel,0,8,Visa,159,0,2023,4,29,5,low,854.6042983565108,5,75.558,377.79,-59.73800000000001
TXN_33134,USER_1912,16.14,Online,2023-03-22,57563.87,Mobile,Mumbai,Groceries,0,13,Discover,37,1,2023,3,22,2,low,3566.534696406444,8,69.29875,554.39,-53.15875
TXN_8651,USER_4718,83.22,ATM Withdrawal,2023-06-23,95500.13,Mobile,Tokyo,Electronics,0,8,Discover,72,1,2023,6,23,4,medium,1147.5622446527277,13,117.71923076923078,1530.3500000000001,-34.49923076923078
TXN_7668,USER_4414,23.33,Bank Transfer,2023-10-15,7597.33,Mobile,Sydney,Electronics,1,14,Mastercard,23,1,2023,10,15,6,low,325.64637805400776,7,129.56142857142856,906.93,-106.23142857142857
TXN_44257,USER_5974,350.09,POS,2023-09-05,99645.43,Tablet,Sydney,Travel,0,8,Discover,175,0,2023,9,5,1,very_high,284.62803850438456,7,138.42428571428573,968.97,211.66571428571424
TXN_3176,USER_2380,90.02,ATM Withdrawal,2023-06-05,80289.53,Tablet,New York,Electronics,0,9,Mastercard,61,0,2023,6,5,0,medium,891.9076871806266,3,49.27333333333333,147.82,40.74666666666666
TXN_7863,USER_5477,53.26,ATM Withdrawal,2023-05-12,66515.43,Mobile,London,Restaurants,0,11,Amex,53,1,2023,5,12,4,medium,1248.8815245963199,8,96.84875,774.79,-43.58875
TXN_9774,USER_9839,86.4,Online,2023-08-24,63154.77,Tablet,Sydney,Restaurants,0,2,Discover,70,0,2023,8,24,3,medium,730.957986111111,11,117.06363636363636,1287.7,-30.663636363636357
TXN_48823,USER_8374,58.36,POS,2023-12-11,32146.33,Mobile,Mumbai,Clothing,0,5,Visa,216,0,2023,12,11,0,medium,550.82813570939,9,68.34222222222223,615.08,-9.982222222222234
TXN_21726,USER_9534,263.29,ATM Withdrawal,2023-03-07,52439.04,Mobile,Mumbai,Travel,0,10,Discover,174,0,2023,3,7,1,very_high,199.16836947852178,9,105.06333333333333,945.5699999999999,158.2266666666667
TXN_48777,USER_2557,82.24,ATM Withdrawal,2023-08-23,46783.43,Laptop,Mumbai,Electronics,0,14,Amex,49,0,2023,8,23,2,medium,568.8646643968872,4,149.95499999999998,599.8199999999999,-67.71499999999999
TXN_9150,USER_9534,7.57,Online,2023-05-20,97002.89,Tablet,New York,Travel,0,3,Discover,205,0,2023,5,20,5,micro,12814.120211360634,9,105.06333333333333,945.5699999999999,-97.49333333333334
TXN_12162,USER_9382,69.9,Online,2023-10-10,22915.87,Tablet,Sydney,Restaurants,0,11,Mastercard,63,0,2023,10,10,1,medium,327.8379113018598,9,151.38777777777779,1362.49,-81.48777777777778
TXN_37728,USER_8309,49.87,POS,2023-03-17,44146.19,Mobile,Mumbai,Restaurants,0,9,Discover,62,0,2023,3,17,4,low,885.2253860036095,6,31.171666666666667,187.03,18.69833333333333
TXN_25985,USER_2366,194.48,Online,2023-12-12,46727.21,Tablet,Mumbai,Electronics,1,9,Discover,168,1,2023,12,12,1,high,240.26743109831347,6,201.22333333333336,1207.3400000000001,-6.743333333333368
TXN_21422,USER_8486,138.46,Bank Transfer,2023-12-10,6367.0,Laptop,New York,Clothing,0,10,Discover,87,0,2023,12,10,6,high,45.984399826664735,3,98.53333333333335,295.6,39.92666666666666
TXN_22709,USER_6173,83.19,ATM Withdrawal,2023-02-16,28686.76,Laptop,New York,Groceries,0,9,Amex,114,1,2023,2,16,3,medium,344.83423488400047,5,62.044,310.21999999999997,21.146
TXN_17447,USER_1257,4.03,POS,2023-03-22,30905.44,Mobile,New York,Clothing,0,2,Visa,152,1,2023,3,22,2,micro,7668.8436724565745,8,96.9175,775.34,-92.8875
TXN_321,USER_8992,10.85,Bank Transfer,2023-06-23,95754.32,Laptop,Tokyo,Restaurants,0,13,Discover,210,0,2023,6,23,4,low,8825.282949308757,5,50.273999999999994,251.36999999999998,-39.42399999999999
TXN_48217,USER_5752,15.25,POS,2023-06-03,71410.77,Mobile,New York,Travel,0,1,Discover,156,0,2023,6,3,5,low,4682.673442622951,7,119.75,838.25,-104.5
TXN_7010,USER_9290,247.44,POS,2023-11-07,11803.7,Mobile,Tokyo,Clothing,0,10,Discover,179,1,2023,11,7,1,high,47.703281603621086,6,83.735,502.40999999999997,163.70499999999998
TXN_15570,USER_8378,239.0,Bank Transfer,2023-02-09,22914.14,Laptop,London,Electronics,0,14,Mastercard,230,1,2023,2,9,3,high,95.87506276150627,8,217.6525,1741.22,21.347499999999997
